Source,Destination,Packet_Size,Attack_Type,Timestamp,Direction
Client4,Server,244,BruteForce,953.4918077864517,OUT
Client1,Server,520,Benign,953.5624414854042,OUT
Client4,Server,1757,DDoS,953.5792314864505,OUT
Client3,Server,1027,Exfiltration,953.6143471944426,OUT
Client1,Server,832,Benign,953.7745575944638,OUT
Client5,Server,855,Exfiltration,953.8381049649392,OUT
Client2,Server,1064,Exfiltration,953.8931883383622,OUT
Client1,Server,1544,DDoS,953.900293103289,OUT
Client5,Server,140,PortScan,953.939857185272,OUT
Client1,Server,954,Benign,954.0158400057533,OUT
Client1,Server,386,BruteForce,954.0755126102381,OUT
Client4,Server,399,BruteForce,954.0794989643531,OUT
Client4,Server,1546,DDoS,954.0934872328324,OUT
Client2,Server,300,BruteForce,954.3134850273062,OUT
Client5,Server,1198,Exfiltration,954.3956759666709,OUT
Client1,Server,1026,Benign,954.5254315951385,OUT
Client5,Server,233,PortScan,954.5687982232529,OUT
Client3,Server,122,PortScan,954.5822933864692,OUT
Client4,Server,281,BruteForce,954.5916724332769,OUT
Client2,Server,1041,Exfiltration,954.6326441336764,OUT
Client2,Server,178,PortScan,954.7119721152548,OUT
Client2,Server,1202,DDoS,954.7476606526495,OUT
Client3,Server,1028,Exfiltration,954.8674030605023,OUT
Client1,Server,345,BruteForce,954.9775876992726,OUT
Client5,Server,1158,Exfiltration,954.9943591962812,OUT
Client1,Server,1849,DDoS,955.0228367093331,OUT
Client4,Server,1690,DDoS,955.0649398325565,OUT
Client2,Server,1132,Exfiltration,955.1394989812254,OUT
Client3,Server,193,PortScan,955.2139398084498,OUT
Client1,Server,1241,Benign,955.2924784876266,OUT
Client4,Server,357,BruteForce,955.3346023758709,OUT
Client2,Server,1419,DDoS,955.5140893559129,OUT
Client5,Server,112,PortScan,955.6100219996478,OUT
Client4,Server,1666,DDoS,955.6183898160169,OUT
Client2,Server,363,BruteForce,955.649390272548,OUT
Client2,Server,244,PortScan,955.7635613338833,OUT
Client1,Server,326,BruteForce,955.911635875212,OUT
Client1,Server,623,Benign,955.9566361689838,OUT
Client3,Server,142,PortScan,956.0996644555994,OUT
Client3,Server,843,Exfiltration,956.1454902896411,OUT
Client2,Server,1657,DDoS,956.1788348993641,OUT
Client1,Server,1551,DDoS,956.1840610349633,OUT
Client4,Server,299,BruteForce,956.2320296164687,OUT
Client1,Server,1081,Benign,956.3222278130268,OUT
Client2,Server,804,Exfiltration,956.356297156159,OUT
Client2,Server,291,PortScan,956.4125154893293,OUT
Client5,Server,1189,Exfiltration,956.4172622949418,OUT
Client2,Server,246,BruteForce,956.5456814433009,OUT
Client4,Server,1355,DDoS,956.6951446723127,OUT
Client5,Server,240,PortScan,956.842132650307,OUT
Client1,Server,1301,Benign,956.8635352917286,OUT
Client3,Server,102,PortScan,956.8675584035144,OUT
Client3,Server,1100,Exfiltration,956.8824646480825,OUT
Client1,Server,224,BruteForce,956.9539353684984,OUT
Client1,Server,1869,DDoS,957.1841292879537,OUT
Client5,Server,1087,Exfiltration,957.3926278800947,OUT
Client5,Server,217,PortScan,957.3950915423114,OUT
Client4,Server,1281,DDoS,957.4082484343868,OUT
Client1,Server,660,Benign,957.4474013033745,OUT
Client2,Server,1057,Exfiltration,957.4521695308649,OUT
Client2,Server,1340,DDoS,957.5283391336059,OUT
Client4,Server,379,BruteForce,957.5839079128273,OUT
Client3,Server,897,Exfiltration,957.6509739249196,OUT
Client2,Server,143,PortScan,957.7560908482537,OUT
Client2,Server,265,BruteForce,957.7982212036155,OUT
Client1,Server,1986,DDoS,957.9226806653065,OUT
Client1,Server,925,Benign,957.9510176874714,OUT
Client2,Server,1051,Exfiltration,958.0640233813449,OUT
Client3,Server,268,PortScan,958.0936507887503,OUT
Client5,Server,823,Exfiltration,958.3854658260175,OUT
Client2,Server,1414,DDoS,958.3958220896853,OUT
Client1,Server,293,BruteForce,958.4096909570949,OUT
Client4,Server,379,BruteForce,958.4972396583368,OUT
Client1,Server,1233,Benign,958.5914569654368,OUT
Client5,Server,201,PortScan,958.6651434894261,OUT
Client4,Server,1830,DDoS,958.7986760588807,OUT
Client2,Server,267,BruteForce,958.838414183743,OUT
Client2,Server,929,Exfiltration,958.8882646003758,OUT
Client3,Server,1004,Exfiltration,958.9924618916987,OUT
Client1,Server,1162,Benign,959.0066317895742,OUT
Client5,Server,974,Exfiltration,959.0305023356233,OUT
Client3,Server,274,PortScan,959.1675722892726,OUT
Client1,Server,1546,DDoS,959.1848648424459,OUT
Client1,Server,1226,Benign,959.2135036303899,OUT
Client2,Server,229,PortScan,959.23213309896,OUT
Client1,Server,1274,Benign,959.5366073653729,OUT
Client4,Server,202,BruteForce,959.5383173129102,OUT
Client2,Server,230,BruteForce,959.559191439487,OUT
Client1,Server,395,BruteForce,959.5750258136517,OUT
Client4,Server,1984,DDoS,959.6455233036378,OUT
Client2,Server,1704,DDoS,959.7961297233763,OUT
Client2,Server,249,PortScan,959.8651478162896,OUT
Client5,Server,113,PortScan,959.9780684177185,OUT
Client2,Server,290,BruteForce,960.0737804647117,OUT
Client3,Server,909,Exfiltration,960.1382146782494,OUT
Client1,Server,1010,Benign,960.188047930097,OUT
Client2,Server,1028,Exfiltration,960.1998370084159,OUT
Client4,Server,1571,DDoS,960.2027986579367,OUT
Client5,Server,950,Exfiltration,960.2881595167032,OUT
Client1,Server,1755,DDoS,960.3420603639822,OUT
Client5,Server,132,PortScan,960.5443576764997,OUT
Client4,Server,209,BruteForce,960.55469126521,OUT
Client3,Server,139,PortScan,960.5580962607423,OUT
Client2,Server,393,BruteForce,960.5748529401183,OUT
Client3,Server,1079,Exfiltration,960.7055848709871,OUT
Client1,Server,571,Benign,960.7235870498962,OUT
Client4,Server,1982,DDoS,960.8003442772762,OUT
Client1,Server,1917,DDoS,960.870735812764,OUT
Client2,Server,1242,DDoS,960.8953148725968,OUT
Client1,Server,519,Benign,960.9702525383088,OUT
Client1,Server,397,BruteForce,960.991806184988,OUT
Client5,Server,180,PortScan,961.0794783263348,OUT
Client2,Server,128,PortScan,961.0951478696746,OUT
Client5,Server,1044,Exfiltration,961.3430911936541,OUT
Client1,Server,410,Benign,961.3836378331121,OUT
Client3,Server,1045,Exfiltration,961.41177121455,OUT
Client2,Server,1827,DDoS,961.4980670186732,OUT
Client2,Server,1165,Exfiltration,961.5281190543261,OUT
Client4,Server,1418,DDoS,961.5789923492957,OUT
Client1,Server,1793,DDoS,961.6385877102243,OUT
Client2,Server,255,BruteForce,961.7497874397479,OUT
Client4,Server,289,BruteForce,961.7566565504,OUT
Client3,Server,157,PortScan,962.0264820661927,OUT
Client1,Server,389,BruteForce,962.0296469945259,OUT
Client1,Server,685,Benign,962.0522569818337,OUT
Client2,Server,162,PortScan,962.0579622555282,OUT
Client2,Server,846,Exfiltration,962.264299531015,OUT
Client2,Server,1332,DDoS,962.4265485707355,OUT
Client4,Server,1447,DDoS,962.4698904784939,OUT
Client5,Server,290,PortScan,962.5781261278937,OUT
Client1,Server,423,Benign,962.5908190508933,OUT
Client5,Server,868,Exfiltration,962.7104382542034,OUT
Client1,Server,1528,DDoS,962.7228427647005,OUT
Client3,Server,1192,Exfiltration,962.737946157371,OUT
Client4,Server,361,BruteForce,962.7789617613214,OUT
Client3,Server,164,PortScan,962.8165754625949,OUT
Client1,Server,514,Benign,962.9140171037337,OUT
Client2,Server,1012,Exfiltration,962.927592210847,OUT
Client1,Server,375,BruteForce,963.0220647704496,OUT
Client1,Server,1109,Benign,963.1384938388201,OUT
Client2,Server,238,BruteForce,963.2298312195802,OUT
Client5,Server,130,PortScan,963.2541703070162,OUT
Client5,Server,930,Exfiltration,963.4465641723599,OUT
Client2,Server,279,PortScan,963.4831094615482,OUT
Client1,Server,1943,DDoS,963.5977985010115,OUT
Client2,Server,1861,DDoS,963.6288728505399,OUT
Client2,Server,847,Exfiltration,963.7220910706442,OUT
Client1,Server,1096,Benign,963.8094576367012,OUT
Client4,Server,1385,DDoS,963.8181358052522,OUT
Client1,Server,286,BruteForce,963.8265418088513,OUT
Client3,Server,930,Exfiltration,963.8806601501952,OUT
Client4,Server,393,BruteForce,964.2225202489601,OUT
Client1,Server,1768,DDoS,964.225251707195,OUT
Client3,Server,144,PortScan,964.3031974966193,OUT
Client2,Server,261,BruteForce,964.3053816702517,OUT
Client2,Server,1230,DDoS,964.355718746778,OUT
Client5,Server,256,PortScan,964.4055512648351,OUT
Client1,Server,1067,Benign,964.4732303403212,OUT
Client3,Server,966,Exfiltration,964.4750164546767,OUT
Client2,Server,110,PortScan,964.669966351986,OUT
Client5,Server,937,Exfiltration,964.712839740601,OUT
Client1,Server,280,BruteForce,964.7803225702397,OUT
Client2,Server,879,Exfiltration,964.8117894266393,OUT
Client1,Server,1118,Benign,964.8583491856531,OUT
Client4,Server,1229,DDoS,964.8759970313662,OUT
Client5,Server,249,PortScan,964.9891517815396,OUT
Client3,Server,117,PortScan,965.0787518646372,OUT
Client2,Server,249,PortScan,965.2231087224005,OUT
Client4,Server,340,BruteForce,965.2339962626606,OUT
Client2,Server,264,BruteForce,965.2920116982818,OUT
Client1,Server,919,Benign,965.3914932976213,OUT
Client2,Server,1844,DDoS,965.547339500915,OUT
Client1,Server,1996,DDoS,965.6815827687699,OUT
Client3,Server,244,PortScan,965.8023001692653,OUT
Client3,Server,995,Exfiltration,965.8962965999818,OUT
Client1,Server,1099,Benign,965.9388226642227,OUT
Client4,Server,256,BruteForce,965.957003261096,OUT
Client4,Server,1241,DDoS,965.9709849869588,OUT
Client5,Server,1066,Exfiltration,966.0393463316356,OUT
Client2,Server,1172,Exfiltration,966.1263013469933,OUT
Client2,Server,1688,DDoS,966.1367074418858,OUT
Client1,Server,211,BruteForce,966.1960191149626,OUT
Client2,Server,226,PortScan,966.2324143470067,OUT
Client5,Server,107,PortScan,966.288977522797,OUT
Client1,Server,575,Benign,966.4825085132588,OUT
Client4,Server,368,BruteForce,966.4873258395622,OUT
Client3,Server,274,PortScan,966.5683134860536,OUT
Client4,Server,1912,DDoS,966.6443669755505,OUT
Client5,Server,1108,Exfiltration,966.6470397470042,OUT
Client2,Server,278,BruteForce,966.6599721015099,OUT
Client1,Server,1967,DDoS,966.7506053777613,OUT
Client2,Server,1176,Exfiltration,966.756586816751,OUT
Client1,Server,231,BruteForce,966.819448934929,OUT
Client2,Server,1336,DDoS,966.9067666549006,OUT
Client3,Server,817,Exfiltration,967.0265702954443,OUT
Client5,Server,217,PortScan,967.0611562101471,OUT
Client1,Server,1195,Benign,967.2146532276265,OUT
Client2,Server,145,PortScan,967.3501003275973,OUT
Client2,Server,831,Exfiltration,967.4878512417316,OUT
Client2,Server,219,BruteForce,967.5179226040315,OUT
Client5,Server,216,PortScan,967.665698824162,OUT
Client3,Server,103,PortScan,967.7613076715633,OUT
Client1,Server,498,Benign,967.8724453302646,OUT
Client1,Server,365,BruteForce,967.8751436668248,OUT
Client2,Server,1671,DDoS,967.8971392428631,OUT
Client4,Server,350,BruteForce,967.9150510382268,OUT
Client4,Server,1616,DDoS,967.9849500970266,OUT
Client3,Server,812,Exfiltration,968.0349200320014,OUT
Client5,Server,1131,Exfiltration,968.1450762074123,OUT
Client1,Server,1040,Benign,968.2018321529688,OUT
Client1,Server,1670,DDoS,968.2195122645387,OUT
Client2,Server,803,Exfiltration,968.3741265828714,OUT
Client2,Server,127,PortScan,968.3753113014513,OUT
Client3,Server,133,PortScan,968.439300632374,OUT
Client1,Server,931,Benign,968.6956611938027,OUT
Client1,Server,337,BruteForce,968.7442312502783,OUT
Client2,Server,264,BruteForce,968.855299283678,OUT
Client5,Server,871,Exfiltration,968.9910749852651,OUT
Client5,Server,190,PortScan,969.0102641604226,OUT
Client3,Server,827,Exfiltration,969.032133384732,OUT
Client4,Server,1839,DDoS,969.0689415073275,OUT
Client2,Server,1729,DDoS,969.1497018217545,OUT
Client4,Server,344,BruteForce,969.1910405923468,OUT
Client1,Server,581,Benign,969.226231919721,OUT
Client1,Server,265,BruteForce,969.3208773604744,OUT
Client1,Server,1550,DDoS,969.3553340716592,OUT
Client2,Server,800,Exfiltration,969.3961122521625,OUT
Client1,Server,957,Benign,969.4991769510117,OUT
Client5,Server,1174,Exfiltration,969.5053575177589,OUT
Client5,Server,160,PortScan,969.5863017497416,OUT
Client4,Server,1959,DDoS,969.6098321086471,OUT
Client2,Server,135,PortScan,969.7411536571319,OUT
Client3,Server,192,PortScan,969.888484835075,OUT
Client2,Server,974,Exfiltration,969.9535148148991,OUT
Client4,Server,342,BruteForce,970.209703741463,OUT
Client2,Server,243,BruteForce,970.2771224527296,OUT
Client1,Server,600,Benign,970.2916028630304,OUT
Client2,Server,207,PortScan,970.3375999346297,OUT
Client5,Server,834,Exfiltration,970.345127212335,OUT
Client3,Server,1126,Exfiltration,970.3472452327774,OUT
Client2,Server,1308,DDoS,970.3670369870036,OUT
Client1,Server,1816,DDoS,970.5035218449384,OUT
Client5,Server,146,PortScan,970.620430239107,OUT
Client1,Server,374,BruteForce,970.6424656281562,OUT
Client2,Server,1191,Exfiltration,970.7798531524958,OUT
Client4,Server,375,BruteForce,970.8203174622821,OUT
Client4,Server,1725,DDoS,970.8258825344244,OUT
Client1,Server,1015,Benign,970.832393138464,OUT
Client3,Server,1002,Exfiltration,970.9264271934287,OUT
Client3,Server,247,PortScan,971.0314896973562,OUT
Client2,Server,156,PortScan,971.3525472679916,OUT
Client5,Server,100,PortScan,971.3720975120075,OUT
Client4,Server,269,BruteForce,971.3727261480439,OUT
Client2,Server,1482,DDoS,971.4435507084946,OUT
Client2,Server,315,BruteForce,971.4552634487842,OUT
Client1,Server,1380,Benign,971.5110674760684,OUT
Client5,Server,988,Exfiltration,971.5655338633655,OUT
Client1,Server,1740,DDoS,971.6875897474935,OUT
Client3,Server,1158,Exfiltration,971.7379979114585,OUT
Client3,Server,121,PortScan,971.7380982748891,OUT
Client1,Server,397,BruteForce,971.7973491599031,OUT
Client1,Server,1420,Benign,971.820488787122,OUT
Client5,Server,218,PortScan,971.9913670452177,OUT
Client2,Server,255,BruteForce,972.1203062648077,OUT
Client1,Server,1149,Benign,972.1275260150574,OUT
Client2,Server,210,PortScan,972.1691158573236,OUT
Client4,Server,1511,DDoS,972.2256350405648,OUT
Client2,Server,1077,Exfiltration,972.232763232714,OUT
Client3,Server,273,PortScan,972.3535262743159,OUT
Client1,Server,1467,Benign,972.4366308898257,OUT
Client4,Server,230,BruteForce,972.6808740088562,OUT
Client3,Server,1071,Exfiltration,972.6934940931022,OUT
Client2,Server,238,PortScan,972.7057827251066,OUT
Client1,Server,474,Benign,972.7391933595621,OUT
Client5,Server,833,Exfiltration,972.8325553715734,OUT
Client2,Server,1471,DDoS,972.8883735612694,OUT
Client1,Server,1859,DDoS,972.9513745686446,OUT
Client1,Server,304,BruteForce,973.061422064351,OUT
Client2,Server,354,BruteForce,973.1404046670618,OUT
Client5,Server,132,PortScan,973.2934103345134,OUT
Client2,Server,1102,Exfiltration,973.3720270504471,OUT
Client3,Server,1154,Exfiltration,973.4580802022957,OUT
Client4,Server,1364,DDoS,973.469935043994,OUT
Client1,Server,630,Benign,973.4892976872113,OUT
Client3,Server,263,PortScan,973.5042811638914,OUT
Client5,Server,817,Exfiltration,973.5346301305076,OUT
Client2,Server,349,BruteForce,973.9110776587465,OUT
Client4,Server,267,BruteForce,973.9404744377889,OUT
Client1,Server,1387,DDoS,973.983043896621,OUT
Client4,Server,1895,DDoS,974.0222316330098,OUT
Client2,Server,1161,Exfiltration,974.0334387718217,OUT
Client2,Server,231,PortScan,974.0704640309956,OUT
Client1,Server,1195,Benign,974.1463558315801,OUT
Client2,Server,1817,DDoS,974.1879329225425,OUT
Client3,Server,921,Exfiltration,974.2137752425035,OUT
Client1,Server,340,BruteForce,974.469858949258,OUT
Client2,Server,801,Exfiltration,974.5427823412272,OUT
Client3,Server,225,PortScan,974.5986655345179,OUT
Client5,Server,213,PortScan,974.6077038056588,OUT
Client2,Server,226,PortScan,974.6718780473832,OUT
Client5,Server,895,Exfiltration,974.6929286796508,OUT
Client4,Server,200,BruteForce,974.7408729252228,OUT
Client1,Server,1463,Benign,974.8298431498199,OUT
Client2,Server,398,BruteForce,974.831492706443,OUT
Client3,Server,920,Exfiltration,974.9239542069727,OUT
Client1,Server,1214,DDoS,974.9683271290593,OUT
Client3,Server,265,PortScan,975.1284722994399,OUT
Client1,Server,386,BruteForce,975.2309238603386,OUT
Client4,Server,364,BruteForce,975.276449563198,OUT
Client5,Server,189,PortScan,975.2798215295046,OUT
Client4,Server,1652,DDoS,975.3663949637923,OUT
Client1,Server,1114,Benign,975.3762389095023,OUT
Client2,Server,912,Exfiltration,975.5448539559633,OUT
Client2,Server,201,PortScan,975.6798435352919,OUT
Client2,Server,1671,DDoS,975.6818316025324,OUT
Client4,Server,280,BruteForce,975.7829549009283,OUT
Client2,Server,273,BruteForce,975.9254531201258,OUT
Client1,Server,1264,DDoS,975.9750486452423,OUT
Client3,Server,268,PortScan,976.0186232946018,OUT
Client5,Server,1033,Exfiltration,976.0235601075836,OUT
Client1,Server,1179,Benign,976.0837767040549,OUT
Client3,Server,1108,Exfiltration,976.1059997073014,OUT
Client2,Server,1585,DDoS,976.5079365354619,OUT
Client2,Server,193,PortScan,976.5669749146772,OUT
Client4,Server,1409,DDoS,976.5811929855797,OUT
Client2,Server,937,Exfiltration,976.5829753253132,OUT
Client1,Server,374,BruteForce,976.6858150555815,OUT
Client1,Server,867,Benign,976.6934543163585,OUT
Client5,Server,171,PortScan,976.7242968878431,OUT
Client5,Server,1160,Exfiltration,977.0320004381424,OUT
Client2,Server,364,BruteForce,977.0850331758223,OUT
Client4,Server,224,BruteForce,977.1673724187358,OUT
Client1,Server,1339,DDoS,977.1879265477455,OUT
Client3,Server,839,Exfiltration,977.200743825553,OUT
Client5,Server,200,PortScan,977.3153967982246,OUT
Client2,Server,1598,DDoS,977.3266482420595,OUT
Client3,Server,172,PortScan,977.3466616815168,OUT
Client1,Server,503,Benign,977.3864019237631,OUT
Client4,Server,1455,DDoS,977.4852869976231,OUT
Client2,Server,208,PortScan,977.574770186596,OUT
Client2,Server,254,BruteForce,977.7740854268426,OUT
Client1,Server,208,BruteForce,977.79803276194,OUT
Client3,Server,123,PortScan,977.8866400058002,OUT
Client2,Server,813,Exfiltration,977.958379802975,OUT
Client1,Server,1829,DDoS,977.9771469495452,OUT
Client2,Server,1453,DDoS,978.149194846835,OUT
Client1,Server,1366,Benign,978.1525996440567,OUT
Client5,Server,1180,Exfiltration,978.1741522370601,OUT
Client4,Server,249,BruteForce,978.559073944187,OUT
Client3,Server,942,Exfiltration,978.5622606793179,OUT
Client3,Server,186,PortScan,978.6860735832806,OUT
Client5,Server,134,PortScan,978.7415520766201,OUT
Client2,Server,1019,Exfiltration,978.7723818523351,OUT
Client1,Server,1308,DDoS,978.8005367235825,OUT
Client1,Server,491,Benign,978.8452596564997,OUT
Client5,Server,1075,Exfiltration,978.849314593248,OUT
Client4,Server,1935,DDoS,978.8833936598842,OUT
Client2,Server,176,PortScan,979.0025223686645,OUT
Client4,Server,342,BruteForce,979.0719071833556,OUT
Client2,Server,372,BruteForce,979.080206880724,OUT
Client3,Server,234,PortScan,979.2438971166437,OUT
Client1,Server,357,BruteForce,979.245590723558,OUT
Client5,Server,267,PortScan,979.2633724871743,OUT
Client2,Server,1255,DDoS,979.3773875059073,OUT
Client1,Server,934,Benign,979.4864037790869,OUT
Client3,Server,1033,Exfiltration,979.648221005284,OUT
Client2,Server,1092,Exfiltration,979.6899836070969,OUT
Client2,Server,216,BruteForce,979.6954760468548,OUT
Client1,Server,584,Benign,979.7017887675738,OUT
Client2,Server,275,PortScan,979.7561206867097,OUT
Client1,Server,228,BruteForce,979.8262762932654,OUT
Client1,Server,1317,DDoS,979.8638656365292,OUT
Client5,Server,820,Exfiltration,979.984241519885,OUT
Client1,Server,1450,Benign,980.0032285109246,OUT
Client2,Server,1365,DDoS,980.1288977705203,OUT
Client4,Server,1646,DDoS,980.1914994977006,OUT
Client1,Server,1231,Benign,980.221138516257,OUT
Client2,Server,296,PortScan,980.330246177122,OUT
Client3,Server,235,PortScan,980.3563135125038,OUT
Client1,Server,219,BruteForce,980.4389402891286,OUT
Client1,Server,494,Benign,980.4542727843683,OUT
Client2,Server,221,BruteForce,980.4655554728903,OUT
Client4,Server,263,BruteForce,980.5600222933218,OUT
Client5,Server,1131,Exfiltration,980.5708293845006,OUT
Client5,Server,126,PortScan,980.5907154174848,OUT
Client1,Server,1328,Benign,980.6613041583554,OUT
Client2,Server,1384,DDoS,980.7110489189755,OUT
Client3,Server,1048,Exfiltration,980.9667339272264,OUT
Client2,Server,966,Exfiltration,981.0144420553137,OUT
Client2,Server,125,PortScan,981.015926585822,OUT
Client4,Server,1713,DDoS,981.0429023133438,OUT
Client4,Server,291,BruteForce,981.1273288503367,OUT
Client5,Server,101,PortScan,981.1680045700011,OUT
Client1,Server,1060,Benign,981.2685602619504,OUT
Client5,Server,963,Exfiltration,981.2696102478412,OUT
Client1,Server,1815,DDoS,981.2701672748011,OUT
Client1,Server,1402,Benign,981.5618228265357,OUT
Client2,Server,226,BruteForce,981.7048509940633,OUT
Client2,Server,165,PortScan,981.7658898345975,OUT
Client1,Server,382,BruteForce,981.7982040296929,OUT
Client3,Server,886,Exfiltration,981.9028570151769,OUT
Client5,Server,283,PortScan,981.9633127440253,OUT
Client4,Server,1444,DDoS,981.9703227989905,OUT
Client1,Server,691,Benign,981.9772153612331,OUT
Client5,Server,897,Exfiltration,982.027367693749,OUT
Client2,Server,1564,DDoS,982.045131227496,OUT
Client1,Server,1336,DDoS,982.2609551546154,OUT
Client2,Server,377,BruteForce,982.2802859403324,OUT
Client2,Server,958,Exfiltration,982.2862651364652,OUT
Client4,Server,214,BruteForce,982.4769488844825,OUT
Client1,Server,1064,Benign,982.5848356366897,OUT
Client1,Server,358,BruteForce,982.6883779873938,OUT
Client3,Server,959,Exfiltration,982.9574475866395,OUT
Client2,Server,182,PortScan,982.9781662341778,OUT
Client5,Server,126,PortScan,983.1280800585444,OUT
Client4,Server,1661,DDoS,983.1922730861813,OUT
Client1,Server,275,BruteForce,983.2609665034498,OUT
Client5,Server,1134,Exfiltration,983.282115571711,OUT
Client1,Server,1281,Benign,983.3241610548461,OUT
Client4,Server,276,BruteForce,983.3438247807852,OUT
Client1,Server,1907,DDoS,983.4135615135036,OUT
Client2,Server,1815,DDoS,983.4435887720147,OUT
Client3,Server,950,Exfiltration,983.5297508646029,OUT
Client2,Server,343,BruteForce,983.5740622406731,OUT
Client2,Server,944,Exfiltration,983.636730099118,OUT
Client4,Server,1776,DDoS,983.9042201653374,OUT
Client1,Server,1931,DDoS,983.9244660497819,OUT
Client2,Server,252,PortScan,983.9317152694433,OUT
Client1,Server,981,Benign,983.973556182261,OUT
Client5,Server,852,Exfiltration,984.0347631354582,OUT
Client5,Server,198,PortScan,984.1592605231929,OUT
Client4,Server,379,BruteForce,984.1650287118248,OUT
Client2,Server,891,Exfiltration,984.2261572833241,OUT
Client3,Server,962,Exfiltration,984.3823827437038,OUT
Client1,Server,352,BruteForce,984.516067069562,OUT
Client1,Server,875,Benign,984.6103676134246,OUT
Client1,Server,1648,DDoS,984.7322107381908,OUT
Client2,Server,312,BruteForce,984.8048230594958,OUT
Client4,Server,1820,DDoS,984.8839251891279,OUT
Client2,Server,1792,DDoS,984.9240205269025,OUT
Client2,Server,181,PortScan,985.050945526805,OUT
Client4,Server,214,BruteForce,985.1056134872238,OUT
Client5,Server,912,Exfiltration,985.2052546727525,OUT
Client3,Server,1024,Exfiltration,985.2874501646535,OUT
Client1,Server,1218,Benign,985.3150678371845,OUT
Client5,Server,289,PortScan,985.3411600469781,OUT
Client2,Server,1139,Exfiltration,985.4379982103931,OUT
Client1,Server,216,BruteForce,985.4496800987248,OUT
Client2,Server,127,PortScan,985.8347962034684,OUT
Client5,Server,873,Exfiltration,985.8405751083736,OUT
Client4,Server,1922,DDoS,985.9197025977212,OUT
Client2,Server,278,BruteForce,985.9509864599814,OUT
Client1,Server,990,Benign,985.9567240496526,OUT
Client2,Server,1238,DDoS,986.1039485504671,OUT
Client1,Server,1564,DDoS,986.1154666217353,OUT
Client2,Server,1138,Exfiltration,986.1360985668682,OUT
Client1,Server,259,BruteForce,986.180366831331,OUT
Client5,Server,231,PortScan,986.3486075166596,OUT
Client3,Server,826,Exfiltration,986.5785100183637,OUT
Client4,Server,396,BruteForce,986.5987204896988,OUT
Client2,Server,1586,DDoS,986.6720363764341,OUT
Client4,Server,1777,DDoS,986.6822875979642,OUT
Client2,Server,1034,Exfiltration,986.724464236571,OUT
Client1,Server,1040,Benign,986.7511843970001,OUT
Client2,Server,116,PortScan,986.8960797802717,OUT
Client1,Server,315,BruteForce,987.2288037032041,OUT
Client4,Server,1641,DDoS,987.2960827882813,OUT
Client5,Server,1189,Exfiltration,987.3229867927797,OUT
Client1,Server,1641,DDoS,987.3491151538302,OUT
Client2,Server,367,BruteForce,987.3988914684467,OUT
Client1,Server,1082,Benign,987.4571696108051,OUT
Client2,Server,1995,DDoS,987.578589257581,OUT
Client4,Server,299,BruteForce,987.6486788046954,OUT
Client3,Server,873,Exfiltration,987.7585013505417,OUT
Client1,Server,452,Benign,987.7780360145022,OUT
Client5,Server,110,PortScan,987.8479029540068,OUT
Client2,Server,941,Exfiltration,987.9419070565716,OUT
Client2,Server,199,PortScan,988.2607212551861,OUT
Client1,Server,536,Benign,988.3068682721449,OUT
Client4,Server,1204,DDoS,988.354976465635,OUT
Client5,Server,906,Exfiltration,988.490429699183,OUT
Client2,Server,244,BruteForce,988.5421266162471,OUT
Client1,Server,344,BruteForce,988.6770434672376,OUT
Client1,Server,1519,DDoS,988.7871095957187,OUT
Client1,Server,962,Benign,988.8182214275685,OUT
Client2,Server,838,Exfiltration,988.8833480264846,OUT
Client4,Server,337,BruteForce,988.9637074792931,OUT
Client5,Server,271,PortScan,988.997110370403,OUT
Client2,Server,1667,DDoS,989.0374653810849,OUT
Client2,Server,386,BruteForce,989.0455339128785,OUT
Client3,Server,945,Exfiltration,989.1403178781803,OUT
Client1,Server,371,BruteForce,989.2399851904871,OUT
Client2,Server,259,PortScan,989.2527241600517,OUT
Client1,Server,957,Benign,989.2713136504888,OUT
Client4,Server,1567,DDoS,989.4526306948031,OUT
Client2,Server,359,BruteForce,989.754251044692,OUT
Client1,Server,793,Benign,989.7740213131813,OUT
Client2,Server,1581,DDoS,989.7903057478984,OUT
Client4,Server,250,BruteForce,990.0531846189854,OUT
Client2,Server,851,Exfiltration,990.1322107651398,OUT
Client1,Server,607,Benign,990.1486560725634,OUT
Client3,Server,855,Exfiltration,990.1580799643488,OUT
Client1,Server,1309,DDoS,990.261971977765,OUT
Client5,Server,116,PortScan,990.270985594424,OUT
Client1,Server,233,BruteForce,990.2901284645747,OUT
Client1,Server,867,Benign,990.3642048614279,OUT
Client2,Server,1697,DDoS,990.4722429689698,OUT
Client2,Server,240,PortScan,990.5825883726229,OUT
Client1,Server,1480,Benign,990.6065782557073,OUT
Client4,Server,285,BruteForce,990.7864141448767,OUT
Client1,Server,892,Benign,990.8719859452091,OUT
Client2,Server,369,BruteForce,990.8877522613202,OUT
Client4,Server,1389,DDoS,990.9031676636425,OUT
Client1,Server,1682,DDoS,990.9431974988406,OUT
Client2,Server,1150,Exfiltration,990.9620716489494,OUT
Client5,Server,161,PortScan,991.2030834855393,OUT
Client3,Server,1137,Exfiltration,991.3458513997398,OUT
Client2,Server,1567,DDoS,991.3514687028106,OUT
Client2,Server,115,PortScan,991.423893720327,OUT
Client2,Server,1094,Exfiltration,991.5375992424881,OUT
Client1,Server,1374,Benign,991.5762048176265,OUT
Client1,Server,291,BruteForce,991.6721166715774,OUT
